time,x_corr,y_corr,z_corr,Q1L,Q2L,dL,Q3L,QgL,FgL,Q1R,Q2R,dR,Q3R,QgR,FgR,xL,yL,zL,xR,yR,zR,toolPathL,toolPathR,toolSpeedL,toolSpeedR,toolAccL,toolAccR,toolJerkL,toolJerkR,toolPathCrvL,toolPathCrvR,dQ3L,dQgL,dFgL,dQ3R,dQgR,dFgR,dQ3Latan,dQ3Ratan,dxL,dyL,dzL,dxR,dyR,dzR,inputx,inputy,inputz,skillLevel
-5.313000,-2.265460,-1.675764,0.703604,5.934574,-20.885193,-7.272958,86.977371,11.540311,-1.084402,18.116929,-18.415814,-4.405666,80.460686,5.863011,1.205265,-2.216554,1.669210,6.042633,4.306428,1.235698,1.807375,320.043984,236.099599,-0.044138,1.541942,12.657179,-24.938901,493.351847,118.935565,16.119992,0.063611,4.257821,0.040301,-4.518837,8.795223,-2.436852,13.371408,6.685585,13.792772,0.442490,-0.882428,0.423956,-0.222258,0.976092,-1.903569,-4.556450,-1.743068,-3.956671,3.000000
-5.280000,-2.240383,-1.705253,0.725564,5.906959,-21.004445,-7.269706,87.086123,11.541074,-1.244493,18.107877,-18.415171,-4.359449,80.711718,5.777136,1.821295,-2.191477,1.639721,6.064593,4.300157,1.263781,1.752507,320.048148,236.157280,0.621822,0.758765,31.157897,-18.852130,603.633561,254.465826,5.063425,0.110369,4.088250,0.004281,-4.972826,9.108002,-2.196731,27.342189,6.419520,14.281577,1.089085,-0.888393,0.930510,-0.154792,0.709626,-1.383014,-4.556450,-1.743068,-3.956671,3.000000
-5.247000,-2.193364,-1.733796,0.765230,5.805454,-21.181552,-7.313711,87.205870,11.540420,-1.409669,18.101070,-18.411457,-4.339829,81.011745,5.704142,2.968267,-2.144458,1.611178,6.104259,4.296298,1.282139,1.716944,320.065548,236.157280,1.940547,0.205849,52.925805,-8.262008,417.021410,280.400746,1.929394,0.709028,7.964661,-0.026762,-4.775662,8.795402,-3.682198,43.483505,12.493971,13.793052,1.761152,-0.826469,1.482739,-0.077411,0.391038,-0.747698,-4.556450,-1.743068,-3.956671,3.000000
-5.214000,-2.124330,-1.759274,0.823296,5.617887,-21.411576,-7.424602,87.541626,11.539064,-1.557564,18.097352,-18.405561,-4.351541,81.318682,5.550788,4.643769,-2.075424,1.585700,6.162325,4.295087,1.289365,1.703623,320.188548,236.157280,3.841735,0.174744,64.998690,1.866332,-100.582273,201.928667,0.932213,1395.901492,15.958427,-0.034278,-3.954163,4.978973,-8.935518,56.107046,24.932564,7.816820,2.412053,-0.704960,2.029658,0.004209,0.040661,-0.051849,-4.556450,-1.743068,-3.956671,3.000000
-5.181000,-2.034737,-1.779904,0.898701,5.338653,-21.686152,-7.574712,88.221466,11.538012,-1.669289,18.096900,-18.398576,-4.382377,81.438680,5.163075,6.629485,-1.985831,1.565070,6.237730,4.296567,1.284793,1.713553,320.352548,236.169214,6.350620,0.497363,51.218837,6.007193,-596.558465,146.014841,0.542412,1.264771,23.825927,-0.018534,-2.696040,-2.778995,-17.986874,59.078000,36.982070,-4.364517,2.996565,-0.536100,2.518131,0.084199,-0.317280,0.644177,-4.556450,-1.743068,-3.956671,3.000000
-5.148000,-1.927466,-1.794365,0.988676,4.970064,-21.994150,-7.698015,89.139460,11.537865,-1.734719,18.099279,-18.391617,-4.407845,81.213972,4.426738,8.515226,-1.878560,1.550609,6.327705,4.300588,1.268598,1.745733,320.470548,236.199049,8.002014,0.744447,17.559177,7.357929,-606.531468,246.046176,0.366639,0.265032,25.905818,0.005561,-1.307885,-9.520509,-27.565531,48.342432,40.124731,-14.925964,3.474295,-0.335211,2.899926,0.156958,-0.656865,1.281101,-4.556450,-1.743068,-3.956671,3.000000
-5.115000,-1.806615,-1.801877,1.089017,4.522808,-22.322512,-7.737037,89.988758,11.538521,-1.755253,18.103601,-18.385669,-4.417519,80.780270,3.392592,9.809706,-1.757709,1.543097,6.428046,4.306827,1.241809,1.797305,321.027366,236.230873,7.326127,0.867893,-1.942114,16.589070,-185.244717,404.817934,0.283060,0.163196,19.751302,0.021004,-0.119799,-7.619068,-31.748549,23.996369,30.770867,-11.953216,3.812809,-0.119500,3.137926,0.217583,-0.952994,1.807388,-4.556450,-1.743068,-3.956671,3.000000
-5.082000,-1.677187,-1.802244,1.194537,4.015395,-22.657218,-7.688499,90.471933,11.539396,-1.742696,18.108751,-18.381455,-4.436194,80.589271,2.342988,10.103879,-1.628281,1.542730,6.533567,4.314816,1.206238,1.863903,321.044602,236.258719,6.562125,1.422379,8.994198,35.404083,25.236113,304.970812,0.248003,0.138991,8.329154,0.019884,0.624921,6.028462,-24.748852,-9.095929,13.064093,9.462154,3.990187,0.093409,3.210634,0.262222,-1.183877,2.184483,-4.556450,-1.743068,-3.956671,3.000000
-5.049000,-1.544714,-1.795835,1.299633,3.472596,-22.984290,-7.605556,90.508740,11.539890,-1.714598,18.113624,-18.379367,-4.509699,81.084650,1.731172,9.224815,-1.495808,1.549138,6.638662,4.323979,1.164337,1.940153,321.148602,236.316400,7.874267,2.982058,17.978292,45.686593,-379.339314,-196.958259,0.245345,0.136565,-2.232239,0.006441,0.847258,25.263608,-4.565197,-42.569593,-3.506020,39.156515,3.996739,0.287064,3.114418,0.288341,-1.333226,2.390023,-4.556450,-1.743068,-3.956671,3.000000
-5.016000,-1.414833,-1.783531,1.398879,2.923029,-23.290766,-7.553720,90.265150,11.539771,-1.687933,18.117337,-18.379445,-4.659575,82.293238,1.994030,7.315976,-1.365927,1.561443,6.737908,4.333681,1.118983,2.020228,321.738800,236.418400,8.985224,4.894326,-9.527166,27.376394,-947.459094,-764.631563,0.271900,0.148067,-7.285332,-0.008205,0.643768,38.169116,24.702350,-67.335787,-11.430842,58.190242,3.835686,0.447696,2.863305,0.294870,-1.391855,2.418813,-4.556450,-1.743068,-3.956671,3.000000
-4.983000,-1.292868,-1.766602,1.487583,2.396205,-23.565555,-7.560499,89.995151,11.539247,-1.673706,18.119371,-18.381415,-4.848999,83.740040,3.323244,4.806534,-1.243962,1.578372,6.826613,4.343276,1.073227,2.098412,321.768800,236.639400,7.617665,5.331121,-57.537374,-11.655000,-919.709579,-875.626936,0.335109,0.177095,-6.614617,-0.014544,0.229086,36.708305,53.643178,-76.797574,-10.380534,56.084519,3.522716,0.565497,2.486473,0.282237,-1.358513,2.281721,-4.556450,-1.743068,-3.956671,3.000000
-4.950000,-1.183433,-1.746567,1.562224,1.919414,-23.800117,-7.602514,89.850227,11.538734,-1.674524,18.119634,-18.384756,-4.999334,84.812817,5.523570,2.277155,-1.134527,1.598407,6.901253,4.352158,1.030030,2.169584,322.161221,236.853400,4.601797,3.810065,-82.433486,-39.502592,-194.889056,-423.401134,0.459552,0.239970,-3.482540,-0.010342,-0.161800,23.672916,71.493878,-69.198333,-5.468946,36.750095,3.084435,0.635460,2.023928,0.252283,-1.239844,2.002916,-4.556450,-1.743068,-3.956671,3.000000
-4.917000,-1.090115,-1.725029,1.620715,1.514866,-23.988908,-7.636146,89.816903,11.538554,-1.685783,18.118421,-18.388809,-5.049150,85.254712,8.052954,0.272632,-1.041209,1.619945,6.959744,4.359801,0.992009,2.229601,322.174413,236.853400,1.703993,2.092601,-67.307269,-38.193907,593.063566,166.187539,0.712061,0.390574,-1.250318,-0.000503,-0.366628,10.077053,71.322430,-48.142068,-1.963929,15.794840,2.555853,0.657692,1.521067,0.208066,-1.049492,1.616081,-4.556450,-1.743068,-3.956671,3.000000
-4.884000,-1.015244,-1.703500,1.662492,1.197486,-24.129571,-7.637977,89.802192,11.538750,-1.699456,18.116312,-18.392884,-5.003442,85.324025,10.240189,-0.866678,-0.966338,1.641474,7.001521,4.365797,0.961236,2.275539,322.174413,236.927400,0.175516,1.384095,-32.746131,-20.415725,854.103870,438.735151,1.294641,0.855710,-0.909467,0.007556,-0.345128,5.308221,53.541835,-21.100774,-1.428563,8.333127,1.977161,0.637130,1.022928,0.153579,-0.806469,1.160216,-4.556450,-1.743068,-3.956671,3.000000
-4.851000,-0.959780,-1.683263,1.688406,0.973627,-24.222866,-7.618087,89.752090,11.539118,-1.708509,18.114010,-18.396369,-4.927861,85.486742,11.570984,-1.092024,-0.910874,1.661711,7.027436,4.369881,0.939088,2.305795,322.200413,236.999400,-0.046868,1.159747,-6.617167,-5.832472,596.797021,341.398402,2.965602,3.257277,-1.366508,0.009122,-0.168657,9.375569,25.685169,3.430050,-2.146421,14.699586,1.390117,0.582693,0.568939,0.093390,-0.533000,0.675605,-4.556450,-1.743068,-3.956671,3.000000
-4.818000,-0.923325,-1.665251,1.700466,0.840876,-24.272357,-7.600845,89.686706,11.539388,-1.709912,18.112173,-18.398812,-4.894634,85.961060,11.890820,-0.624800,-0.874419,1.679723,7.039495,4.371944,0.926188,2.320074,322.200413,236.999400,0.025523,1.026552,2.198216,-0.291772,223.690178,127.987354,9.545989,54.130037,-1.408390,0.004592,0.036939,14.262576,-1.452155,18.937413,-2.212201,22.307131,0.834420,0.505974,0.188842,0.032263,-0.252119,0.200329,-4.556450,-1.743068,-3.956671,3.000000
-4.785000,-0.904247,-1.649992,1.701466,0.788938,-24.283915,-7.598604,89.645808,11.539411,-1.705152,18.111261,-18.399970,-4.929677,86.549124,11.422022,0.156095,-0.855341,1.694982,7.040495,4.372031,0.922409,2.319258,322.200413,237.051114,-0.024072,1.093429,2.314579,-0.313675,28.644378,33.892206,41.582314,125.403035,-0.992766,-0.001873,0.162554,12.330671,-19.061892,22.879482,-1.559401,19.306511,0.344418,0.419650,-0.099745,-0.025251,0.014702,-0.232470,-4.556450,-1.743068,-3.956671,3.000000
-4.752000,-0.899900,-1.637594,1.694567,0.801429,-24.265074,-7.604151,89.630077,11.539225,-1.698452,18.111440,-18.399830,-5.003049,86.876611,10.601985,0.866521,-0.850994,1.707380,7.033597,4.370331,0.926972,2.305216,322.200413,237.082938,-0.019100,1.107039,2.832722,-0.434602,2.438062,105.597982,56.636498,5.207444,-0.814168,-0.005776,0.165868,3.313036,-24.012263,16.990453,-1.278874,5.202886,-0.053514,0.335813,-0.291933,-0.075180,0.249601,-0.596551,-4.556450,-1.743068,-3.956671,3.000000
-4.719000,-0.906926,-1.627796,1.682890,0.858312,-24.224337,-7.603538,89.605650,11.538992,-1.693964,18.112555,-18.398584,-5.061123,86.765282,9.848506,1.247718,-0.858020,1.717178,7.021919,4.367149,0.938582,2.280545,322.200413,237.136641,0.114573,0.963594,4.689324,4.960070,2.625188,209.602133,17.487677,1.379034,-1.161825,-0.005198,0.079394,-6.290385,-19.157774,5.981924,-1.824937,-9.872586,-0.342714,0.264447,-0.394403,-0.114452,0.439814,-0.873831,-4.556450,-1.743068,-3.956671,3.000000
-4.686000,-0.921590,-1.620056,1.669167,0.938583,-24.170467,-7.591173,89.552148,11.538869,-1.693521,18.114174,-18.396581,-5.066077,86.379256,9.385340,1.230175,-0.872684,1.724918,7.008197,4.362874,0.955625,2.248299,322.204299,237.150564,0.313664,1.172721,4.923150,15.050879,-40.227027,153.942112,6.199113,0.720971,-1.594935,-0.001459,-0.021453,-9.800815,-10.601264,-4.647554,-2.505183,-15.363653,-0.516953,0.212266,-0.422823,-0.141127,0.578478,-1.055059,-4.556450,-1.743068,-3.956671,3.000000
-4.653000,-0.940120,-1.613674,1.655504,1.022858,-24.111839,-7.572215,89.486397,11.538911,-1.696044,18.115705,-18.394256,-5.013340,86.048578,9.206049,0.917899,-0.891214,1.731300,6.994533,4.357939,0.976356,2.211684,322.223144,237.182388,0.465701,1.955912,2.304068,19.444188,-90.896755,-114.724280,2.537599,0.573616,-1.663138,0.002404,-0.068552,-6.120249,-3.953095,-10.726427,-2.612297,-9.605994,-0.580141,0.182044,-0.398341,-0.154528,0.664656,-1.139967,-4.556450,-1.743068,-3.956671,3.000000
-4.620000,-0.959032,-1.607927,1.643261,1.095488,-24.055908,-7.554402,89.434100,11.539055,-1.698718,18.116540,-18.392052,-4.924395,85.980722,9.161029,0.512843,-0.910126,1.737047,6.982290,4.352776,0.999094,2.173775,322.236337,237.288388,0.479243,2.694795,-1.671162,9.383763,-93.351433,-411.060998,1.803117,0.609622,-1.577777,0.003924,-0.040722,0.267628,-1.858086,-10.657603,-2.478235,0.420389,-0.545107,0.172527,-0.343759,-0.155253,0.702656,-1.136911,-4.556450,-1.743068,-3.956671,3.000000
-4.587000,-0.975391,-1.602195,1.633062,1.145964,-24.008789,-7.541207,89.390355,11.539190,-1.699079,18.116218,-18.390347,-4.829779,86.129914,9.085621,0.218669,-0.926485,1.742779,6.972091,4.347781,1.022371,2.137244,322.253298,237.372388,0.348866,2.706212,-4.380049,-10.419339,-36.837857,-467.545854,6.806858,0.776970,-1.933934,0.002641,0.028060,3.979881,-3.843450,-5.482134,-3.037574,6.249471,-0.431669,0.178930,-0.279973,-0.145066,0.700759,-1.061905,-4.556450,-1.743068,-3.956671,3.000000
-4.554000,-0.987000,-1.596064,1.624907,1.169471,-23.974989,-7.532373,89.321479,11.539231,-1.696715,18.114550,-18.389394,-4.754773,86.300784,8.884750,0.163556,-0.938094,1.748910,6.963936,4.343272,1.045042,2.104125,322.262721,237.461388,0.163783,1.938989,-4.121796,-25.492960,43.273911,-207.957211,24.564808,1.084816,-2.863640,-0.000037,0.074510,3.152334,-7.885096,2.038739,-4.497409,4.950625,-0.264239,0.193913,-0.223183,-0.126677,0.669570,-0.936974,-4.556450,-1.743068,-3.956671,3.000000
-4.521000,-0.992516,-1.589391,1.618365,1.166596,-23.957282,-7.527236,89.206534,11.539173,-1.693581,18.111699,-18.389289,-4.711102,86.344659,8.541476,0.366607,-0.943610,1.755583,6.957395,4.339466,1.066330,2.075658,322.262721,237.511112,0.063537,0.868238,-1.241658,-25.224607,100.821327,163.729877,71.221755,1.529177,-3.708356,-0.002120,0.049765,-0.043279,-12.162192,8.780206,-5.823365,-0.067982,-0.069247,0.208894,-0.183185,-0.103416,0.620234,-0.787741,-4.556450,-1.743068,-3.956671,3.000000
-4.488000,-0.991470,-1.582319,1.612799,1.142311,-23.956687,-7.524533,89.068109,11.539074,-1.692704,18.108175,-18.389961,-4.694814,86.263473,8.077461,0.750812,-0.942564,1.762654,6.951829,4.336467,1.085812,2.052215,322.262721,237.511112,0.101492,0.143192,2.636418,-11.830140,107.125861,355.116732,59.146837,1.964436,-3.633323,-0.002420,-0.045034,-2.239141,-15.772315,12.450566,-5.705603,-3.516859,0.127352,0.215496,-0.162890,-0.078852,0.562760,-0.640355,-4.556450,-1.743068,-3.956671,3.000000
-4.455000,-0.984210,-1.575251,1.607585,1.104455,-23.972565,-7.519748,88.956273,11.539005,-1.696051,18.104750,-18.391195,-4.691164,86.162936,7.518798,1.187507,-0.935304,1.769723,6.946615,4.334258,1.103362,2.033333,322.274028,237.511112,0.236676,0.115350,5.858139,2.235080,58.057696,259.121709,21.581074,1.898703,-2.476264,-0.001127,-0.153189,-1.835836,-18.281674,12.222284,-3.889197,-2.883518,0.302241,0.206911,-0.158984,-0.056373,0.504701,-0.517971,-4.556450,-1.743068,-3.956671,3.000000
-4.422000,-0.971792,-1.568770,1.602298,1.061998,-24.002782,-7.506143,88.904721,11.539003,-1.702826,18.102313,-18.392680,-4.684807,86.138812,6.899054,1.549157,-0.922886,1.776204,6.941327,4.332723,1.119053,2.017875,322.279209,237.516159,0.462906,0.499173,6.818444,6.137035,-24.284053,35.168405,9.756763,0.792624,-0.893589,0.000601,-0.192546,0.367785,-18.951935,8.699464,-1.403623,0.577714,0.436429,0.178986,-0.163503,-0.038779,0.450336,-0.437247,-4.556450,-1.743068,-3.956671,3.000000
-4.389000,-0.955807,-1.563549,1.596828,1.023359,-24.043930,-7.481069,88.906657,11.539055,-1.709346,18.101670,-18.394061,-4.668860,86.210816,6.287584,1.749903,-0.906901,1.781425,6.935857,4.331663,1.133036,2.004293,322.298054,237.547983,0.718007,0.683652,4.488775,1.048017,-92.907203,-82.125074,6.725312,2.727604,0.285562,0.001582,-0.106750,2.693683,-16.612717,3.395470,0.448560,4.230573,0.516354,0.130877,-0.165950,-0.027942,0.400464,-0.405415,-4.556450,-1.743068,-3.956671,3.000000
-4.356000,-0.938197,-1.560227,1.591429,0.995046,-24.091592,-7.451109,88.930781,11.539117,-1.710818,18.103352,-18.395015,-4.646528,86.343519,5.803259,1.762915,-0.889291,1.784747,6.930458,4.330838,1.145439,1.990975,322.328054,237.577817,0.808917,0.460044,0.184379,-2.960549,-101.161891,-33.307463,6.892283,5.698319,0.741241,0.001354,0.090513,4.342536,-10.447250,-1.969027,1.164324,6.818498,0.534397,0.065195,-0.155604,-0.024556,0.352796,-0.418563,-4.556450,-1.743068,-3.956671,3.000000
-4.323000,-0.921055,-1.559304,1.586687,0.980780,-24.140639,-7.429013,88.953108,11.539147,-1.704252,18.107447,-18.395305,-4.625339,86.508888,5.583492,1.614708,-0.872149,1.785670,6.925716,4.330006,1.156268,1.976623,322.362054,237.577817,0.696455,0.251878,-2.846220,-0.429822,-41.907955,44.005227,10.270687,7.079033,0.714963,0.000320,0.305939,5.867508,-1.065737,-6.054048,1.123049,9.209900,0.488841,-0.012377,-0.123613,-0.028035,0.302872,-0.461629,-4.556450,-1.743068,-3.956671,3.000000
-4.290000,-0.906438,-1.561051,1.583426,0.981204,-24.185552,-7.424183,88.969745,11.539134,-1.690971,18.113520,-18.394831,-4.609915,86.725241,5.716320,1.364567,-0.857532,1.783923,6.922456,4.328965,1.165361,1.960600,322.365940,237.577817,0.571935,0.416630,-2.613641,3.561987,44.875971,26.035022,23.096965,7.049352,0.546963,-0.000695,0.403630,8.351764,9.113672,-8.202547,0.859163,13.099450,0.383376,-0.093896,-0.064615,-0.036554,0.245338,-0.510420,-4.556450,-1.743068,-3.956671,3.000000
-4.257000,-0.896200,-1.565449,1.582580,0.994149,-24.220764,-7.436200,88.984318,11.539094,-1.677114,18.120626,-18.393650,-4.599090,87.047118,6.178112,1.080008,-0.847294,1.779525,6.921609,4.327590,1.172382,1.943176,322.395940,237.601685,0.539694,0.679922,0.293963,2.580965,103.116640,-45.204019,73.441988,7.113180,0.315200,-0.001055,0.276509,12.290307,16.702792,-8.435853,0.495114,19.243716,0.226261,-0.170303,0.022315,-0.047277,0.175365,-0.535580,-4.556450,-1.743068,-3.956671,3.000000
-4.224000,-0.891861,-1.572179,1.585031,1.015360,-24.241017,-7.457941,88.992471,11.539059,-1.671371,18.127436,-18.391973,-4.588781,87.525529,6.823305,0.817340,-0.842955,1.772795,6.924060,4.325864,1.176858,1.925618,322.411016,237.641465,0.591269,0.658966,4.142168,-1.708082,89.186570,-54.241003,97.951379,9.262868,-0.073484,-0.000672,-0.080847,17.072155,19.024899,-7.236345,-0.115428,26.651978,0.029276,-0.232678,0.133438,-0.056714,0.089992,-0.508041,-4.556450,-1.743068,-3.956671,3.000000
-4.191000,-0.894507,-1.580643,1.591464,1.039521,-24.241715,-7.484029,88.983390,11.539050,-1.680561,18.132464,-18.390132,-4.577737,88.170815,7.441393,0.611799,-0.845601,1.764331,6.930493,4.323888,1.178262,1.910084,322.427978,237.641465,0.769966,0.451465,6.578799,-3.152254,-14.624675,12.296608,28.896723,20.493069,-0.581429,0.000053,-0.537114,21.296139,15.599870,-5.258865,-0.913300,33.133765,-0.193425,-0.273454,0.260828,-0.061213,-0.010836,-0.405134,-4.556450,-1.743068,-3.956671,3.000000
-4.158000,-0.904734,-1.590027,1.602247,1.061360,-24.219262,-7.514604,88.953764,11.539066,-1.704911,18.134351,-18.388527,-4.571097,88.938493,7.852361,0.477033,-0.855828,1.754947,6.941276,4.321882,1.176121,1.899311,322.459978,237.665333,1.033641,0.354919,4.632782,-0.140208,-172.848265,52.081144,9.473319,100.667975,-0.968908,0.000589,-0.852634,23.657831,8.457121,-3.094693,-1.521927,36.727219,-0.426471,-0.287393,0.393411,-0.057515,-0.123701,-0.216267,-4.556450,-1.743068,-3.956671,3.000000
-4.125000,-0.922625,-1.599391,1.617344,1.076652,-24.171354,-7.550419,88.914562,11.539093,-1.735429,18.132177,-18.387555,-4.576988,89.746612,7.985927,0.410428,-0.873719,1.745582,6.956374,4.320160,1.170132,1.896139,322.495978,237.668697,1.150156,0.457641,-3.131725,2.917169,-262.055415,-4.446374,4.457003,131.607754,-1.047953,0.000639,-0.768619,23.919174,1.044200,-1.153442,-1.646083,37.123387,-0.654354,-0.272200,0.518408,-0.043308,-0.241716,0.053005,-4.556450,-1.743068,-3.956671,3.000000
-4.092000,-0.947760,-1.607774,1.636290,1.082937,-24.097201,-7.586159,88.880774,11.539111,-1.755076,18.125714,-18.387533,-4.596658,90.523669,7.899834,0.399941,-0.898854,1.737200,6.975319,4.319091,1.160273,1.902942,322.537978,237.686598,0.924696,0.629627,-13.295844,1.371331,-110.903723,-78.888664,2.736077,17.940041,-0.935574,0.000277,-0.123731,23.292279,-3.604641,0.339150,-1.469568,36.172573,-0.862423,-0.228709,0.622988,-0.017717,-0.355116,0.379491,-4.556450,-1.743068,-3.956671,3.000000
-4.059000,-0.979266,-1.614291,1.658214,1.079859,-23.997646,-7.611395,88.854998,11.539110,-1.743929,18.115586,-18.388628,-4.617359,91.263192,7.730613,0.429184,-0.930360,1.730683,6.997243,4.319044,1.146879,1.921051,322.563978,237.718422,0.388509,0.666929,-15.661647,-3.731781,313.698531,-10.107923,2.027654,4.578242,-0.973466,-0.000182,1.053196,23.623600,-4.335716,1.278750,-1.529085,36.675306,-1.037733,-0.160639,0.695921,0.018350,-0.452372,0.724097,-4.556450,-1.743068,-3.956671,3.000000
-4.026000,-1.015875,-1.618220,1.681920,1.069078,-23.875169,-7.619770,88.823501,11.539096,-1.686611,18.103272,-18.390813,-4.619959,92.033274,7.610486,0.479844,-0.966969,1.726754,7.020949,4.320328,1.130679,1.950295,322.563978,237.732345,-0.203122,0.460005,1.619386,-4.064179,711.430530,232.590200,1.732009,1.882063,-1.364107,-0.000428,2.520200,25.555973,-2.159059,1.621637,-2.142650,39.597537,-1.169763,-0.073986,0.729062,0.062064,-0.521664,1.036822,-4.556450,-1.743068,-3.956671,3.000000
-3.993000,-1.056026,-1.619069,1.706009,1.053801,-23.733751,-7.616829,88.770496,11.539080,-1.579057,18.090943,-18.393842,-4.600852,92.902718,7.600845,0.532620,-1.007120,1.725905,7.045038,4.323128,1.112777,1.988751,322.563978,237.754224,-0.043770,0.223712,34.670808,8.718795,596.929652,417.274956,1.659285,1.063093,-1.904327,-0.000352,3.887086,27.135353,0.694713,1.371612,-2.991078,41.972876,-1.250986,0.023825,0.718480,0.108781,-0.552511,1.264451,-4.556450,-1.743068,-3.956671,3.000000
-3.960000,-1.097959,-1.616601,1.729028,1.038041,-23.578612,-7.617265,88.697012,11.539072,-1.431677,18.081127,-18.397267,-4.587923,93.823683,7.677296,0.568805,-1.049053,1.728373,7.068057,4.327449,1.094583,2.032788,322.567863,237.760952,1.817150,0.651957,53.572301,28.601623,-146.025818,254.049773,1.750616,0.809955,-2.118031,-0.000072,4.747788,24.698044,2.248132,0.617622,-3.326677,38.302248,-1.277276,0.124885,0.665102,0.152418,-0.537339,1.359786,-4.556450,-1.743068,-3.956671,3.000000
-3.927000,-1.139840,-1.610840,1.749638,1.025738,-23.415840,-7.633033,88.624973,11.539076,-1.267323,18.076250,-18.400490,-4.626792,94.589572,7.766469,0.573951,-1.090934,1.734134,7.088667,4.333081,1.077695,2.077415,322.571748,237.767681,4.277369,2.145778,30.225565,34.060113,-941.634520,-192.666165,2.006195,0.909033,-1.685519,0.000192,4.828576,16.151734,1.847539,-0.417717,-2.647446,25.231282,-1.248141,0.221681,0.574767,0.186088,-0.472741,1.290828,-4.556450,-1.743068,-3.956671,3.000000
